11	97	61	45
35	71	59	20
72	92	45	88
80	19	93	21
89	91	37	70
17	69	71	54
99	88	36	27
37	55	91	28
43	62	48	28
54	36	22	91
45	95	70	15
84	36	26	75
87	29	73	66
14	41	55	76
63	31	54	72
17	56	99	71
60	32	31	54
19	67	80	13
91	24	12	93
66	64	16	92
70	58	33	56
30	22	80	27
91	71	36	75
25	67	26	21
61	33	35	34
90	64	44	85
33	77	26	11
38	90	93	72
76	94	47	55
28	31	27	46
41	37	77	59
34	62	49	40
54	53	98	64
64	37	52	39
86	18	81	90
89	61	37	43
33	46	35	25
45	39	56	74
98	11	33	60
93	16	21	21
46	86	64	99
11	33	23	71
56	79	66	40
26	49	48	39
42	22	44	64
68	68	15	46
20	23	31	92
54	75	34	16
41	95	19	86
31	12	87	93
63	26	68	47
26	33	88	56
45	90	57	49
50	76	81	24
81	41	31	82
92	45	36	45
37	36	34	99
54	72	64	37
81	79	82	36
11	53	17	60
73	25	74	67
81	39	72	13
25	18	94	84
29	89	12	76
54	87	49	30
75	80	71	90
90	64	66	46
10	54	68	63
81	17	17	38
42	66	43	67
25	96	70	58
78	93	91	11
39	81	42	72
73	14	56	31
28	80	40	14
54	29	75	47
28	54	50	28
78	40	20	38
45	75	23	62
55	10	52	61
36	13	92	45
30	13	87	18
76	60	81	91
27	79	29	46
60	82	31	12
31	81	31	11
43	21	49	44
55	88	87	41
71	84	15	74
36	38	40	37
76	28	24	14
76	36	60	32
79	42	86	63
29	10	29	43
59	89	38	73
11	81	42	79
56	43	49	10
47	55	96	37
64	48	61	41
17	88	24	86
10	57	96	52
28	66	33	20
72	13	27	96
89	78	29	66
51	14	21	80
32	23	98	72
70	87	97	78
72	50	48	84
56	51	66	84
90	27	49	16
40	56	84	60
50	58	26	38
44	29	52	59
83	24	86	34
50	52	19	84
35	68	17	95
87	11	58	42
97	87	76	86
86	26	77	61
37	78	73	82
34	19	59	78
44	45	93	83
45	57	49	57
92	70	47	96
50	61	96	40
61	16	25	94
73	96	11	50
98	24	58	41
74	82	30	74
61	27	48	38
60	19	27	50
98	70	46	43
78	87	50	96
99	81	77	56
72	72	60	52
48	72	73	59
36	91	20	75
67	79	82	43
56	60	83	40
51	47	50	21
57	67	89	67
36	75	22	24
45	81	61	65
72	53	53	78
97	25	23	34
17	61	87	65
82	94	92	24
25	80	74	86
40	18	49	47
49	21	44	57
25	67	53	42
67	41	43	67
92	47	94	56
98	83	23	52
12	78	50	55
80	72	37	84
34	38	91	96
88	30	98	80
72	55	73	25
69	87	51	96
52	20	83	42
94	36	94	73
85	34	11	67
14	13	69	41
66	69	92	79
59	84	37	49
85	80	11	81
32	29	30	36
48	13	46	44
56	53	73	16
65	41	35	24
78	43	66	57
45	49	68	11
31	95	31	56
94	73	96	42
12	31	81	55
79	18	55	62
55	37	49	32
64	50	16	24
95	88	44	97
86	26	43	66
72	82	14	28
24	33	71	80
54	20	70	95
17	65	86	50
32	19	66	55
13	88	16	29
25	87	16	88
58	49	66	42
68	30	52	99
80	77	71	28
20	30	34	82
57	43	40	39
99	47	93	72
94	19	85	62
29	76	52	55
38	92	51	88
56	30	47	91
87	12	92	54
90	74	78	23
51	16	44	42
32	95	50	15
33	92	52	68
40	51	49	94
82	98	91	71
13	57	42	68
17	82	79	38
53	76	44	76
10	74	86	60
98	27	12	49
73	28	85	93
24	12	17	44
83	39	66	15
55	25	57	35
13	89	86	37
81	98	65	96
76	85	23	98
47	22	82	19
90	99	10	89
94	65	17	42
53	62	16	34
76	18	56	94
38	22	42	71
41	57	18	62
27	59	32	37
79	24	74	81
27	34	43	76
78	95	79	62
13	13	49	92
88	91	32	95
98	39	91	27
74	91	30	82
95	89	74	31
85	51	54	98
46	28	26	61
67	94	58	71
20	25	28	40
12	93	78	31
35	43	83	42
49	46	57	38
52	33	73	90
65	46	85	99
46	54	33	36
48	59	77	44
12	68	46	53
83	37	32	70
39	15	99	17
90	63	66	63
25	30	84	97
10	54	38	16
74	48	92	85
34	78	85	96
39	96	91	34
72	24	11	56
17	92	13	38
60	82	23	68
56	95	50	38
75	58	81	99
86	83	34	42
85	58	64	14
49	46	62	77
65	84	37	63
26	46	54	49
26	72	47	54
50	23	45	66
49	40	70	59
59	11	50	60
10	60	29	41
28	48	97	31
22	74	58	95
55	25	57	64
94	40	51	61
26	89	37	39
70	97	48	80
22	41	26	84
38	72	88	91
37	10	35	47
98	21	70	51
90	31	27	88
78	33	99	26
50	79	97	88
58	37	50	99
44	26	11	31
74	13	53	78
97	97	24	54
23	64	51	35
12	67	51	16
12	22	24	59
47	11	79	35
40	59	12	51
21	21	10	75
99	43	65	98
97	61	35	47
14	91	14	94
94	73	50	16
44	64	62	30
15	18	78	67
85	93	89	77
57	96	53	94
36	72	82	95
92	62	60	48
29	84	34	44
76	90	16	36
28	31	95	65
96	52	79	34
18	90	51	82
36	75	48	72
45	67	16	63
97	33	26	68
27	82	96	86
58	56	16	92
64	46	12	47
19	70	71	58
76	82	46	55
56	94	91	69
84	53	65	58
21	89	77	50
23	67	83	21
42	61	16	39
83	80	91	96
96	14	45	56
99	84	59	60
35	84	45	64
71	24	55	52
42	40	80	42
86	91	10	17
29	64	60	57
33	61	21	83
30	42	97	87
72	21	74	85
15	21	52	40
60	25	63	26
31	69	81	72
87	15	58	21
65	30	97	93
37	33	62	72
50	30	12	70
18	98	29	98
23	44	65	83
29	71	57	48
25	59	97	71
74	91	29	51
81	51	30	64
85	50	80	35
44	39	43	36
87	61	53	40
83	63	87	26
63	57	50	83
64	64	93	95
30	49	98	13
54	60	75	50
82	99	40	61
95	84	84	91
19	61	45	10
18	10	63	63
48	52	83	35
86	51	17	28
32	15	35	34
47	95	59	93
55	13	52	64
17	82	62	59
25	90	32	29
51	87	72	77
78	53	33	59
24	67	29	75
51	35	27	93
56	86	13	45
41	37	86	26
91	60	76	85
46	58	50	99
15	42	66	32
83	22	67	41
42	18	17	26
24	29	55	18
23	84	88	35
65	61	98	19
61	90	17	22
67	62	91	44
61	12	58	53
98	29	11	20
85	86	57	32
19	73	11	54
55	41	21	27
25	90	49	99
17	64	88	42
23	63	71	18
45	60	61	75
30	10	60	51
31	11	40	91
86	27	33	22
35	72	47	17
36	52	97	31
68	17	98	24
35	56	88	76
70	89	18	53
59	20	73	47
64	31	35	48
97	45	37	90
12	58	69	92
30	98	51	96
60	97	17	64
10	86	93	36
95	55	29	48
88	50	89	16
98	45	55	99
65	18	32	98
85	96	95	64
89	20	96	79
20	93	80	13
44	18	99	91
27	96	21	99
93	64	41	87
53	23	18	76
23	70	27	66
35	61	76	34
62	54	28	72
94	32	43	76
54	79	36	27
44	63	19	42
70	29	71	57
41	82	72	84
99	26	31	34
68	33	22	23
52	78	38	28
10	18	74	12
85	98	67	37
29	94	65	78
13	74	46	24
29	61	90	58
82	90	75	97
15	82	31	89
88	35	24	72
11	85	67	92
26	66	29	21
28	56	50	89
91	85	45	61
90	71	24	54
95	14	85	83
11	83	57	31
73	89	46	66
95	46	16	34
58	74	55	39
60	25	52	24
47	41	31	35
91	12	33	89
40	39	67	36
34	98	34	99
26	98	72	56
74	85	46	90
90	15	28	57
65	54	57	28
64	67	74	56
52	95	15	20
45	19	22	39
75	67	64	74
79	70	88	86
87	52	22	26
35	41	30	35
15	97	36	14
19	38	32	64
40	79	34	42
87	56	38	22
14	38	50	44
51	17	51	62
91	93	16	40
28	25	57	59
38	81	90	15
18	87	37	74
63	47	69	91
66	47	41	48
66	96	84	89
27	58	14	62
49	97	60	24
52	96	24	71
58	54	69	69
32	17	59	99
57	18	24	93
91	66	62	65
17	45	83	52
56	97	57	69
69	41	47	56
65	31	99	36
48	28	98	88
76	51	16	21
14	75	79	85
96	58	43	69
95	89	90	61
88	99	12	60
54	39	61	42
49	15	18	91
42	27	21	38
41	11	73	10
21	79	51	69
78	14	12	89
19	30	78	58
64	70	80	16
46	86	76	10
61	66	55	71
87	54	66	30
37	72	39	65
36	29	69	28
73	50	51	35
67	99	79	29
51	12	47	67
34	76	84	16
38	81	98	80
18	97	71	50
70	15	47	73
18	79	91	32
40	47	52	87
96	51	60	52
99	85	76	99
43	35	47	20
76	88	90	65
84	39	69	63
25	34	68	47
40	92	79	43
16	22	95	18
42	65	94	56
62	61	20	98
68	99	88	18
13	43	52	85
13	34	67	40
59	57	92	80
14	47	88	61
73	55	55	44
26	63	28	39
51	46	23	99
40	80	54	74
23	74	93	48
59	15	29	88
57	34	36	51
39	82	42	58
75	32	68	78
98	96	91	91
32	93	88	71
73	69	71	58
26	38	30	16
90	90	53	65
35	45	26	14
76	69	81	56
85	20	68	65
59	24	92	30
34	64	27	70
93	56	46	20
79	54	42	97
90	60	69	96
15	11	11	19
28	27	27	78
82	92	87	30
68	96	40	24
14	15	79	50
11	16	94	30
65	26	28	13
51	22	68	45
94	28	98	14
35	67	90	67
25	72	67	30
59	93	30	25
31	29	50	44
39	75	67	29
61	60	85	20
19	43	89	83
58	68	57	19
75	95	78	88
56	98	68	14
60	59	63	34
70	65	21	70
90	87	88	24
70	31	73	14
78	20	70	25
57	64	81	46
89	27	68	33
27	14	60	69
78	38	97	65
70	87	18	44
92	57	13	99
87	41	31	83
35	55	32	60
68	69	76	29
27	33	91	91
33	44	46	51
64	39	61	99
98	58	10	26
70	27	26	92
19	85	31	97
27	29	70	85
57	89	33	59
80	92	22	51
49	96	84	95
63	86	18	76
98	53	81	46
30	68	33	77
70	90	16	85
76	39	68	19
96	54	26	78
41	53	41	93
75	25	39	28
78	24	33	28
37	96	26	16
65	57	59	99
28	88	30	61
99	39	16	66
27	39	91	53
62	83	85	41
97	57	86	18
73	44	58	89
80	21	17	32
53	35	62	61
84	88	52	86
83	55	12	77
34	35	77	25
75	65	89	75
90	41	93	26
56	73	93	35
96	97	80	30
78	74	31	56
52	65	91	76
37	28	65	86
30	69	34	77
37	94	92	49
38	35	58	94
67	68	42	68
97	69	99	75
23	50	43	73
45	73	42	87
28	20	86	85
18	10	64	42
66	54	21	97
87	37	18	61
89	76	66	17
32	55	94	21
27	83	81	51
31	57	67	56
80	72	32	70
90	95	96	11
58	77	88	83
63	48	10	82
45	55	60	45
21	59	73	38
54	19	13	99
20	15	80	33
21	86	31	70
63	83	42	32
92	32	51	84
16	77	40	93
13	19	43	58
20	95	20	61
11	44	82	82
81	62	79	46
88	12	55	43
92	23	22	59
24	52	18	45
80	53	11	24
36	23	17	87
99	21	58	69
98	55	62	49
45	79	35	86
59	26	90	49
26	59	89	91
31	73	20	26
81	41	83	92
52	60	45	65
55	74	97	79
39	74	88	22
70	79	12	24
74	67	32	82
33	82	69	91
45	84	91	52
32	69	42	83
71	74	81	93
46	64	98	35
14	20	58	97
65	48	99	16
90	86	93	67
80	91	90	57
82	96	12	37
29	29	26	28
93	35	13	80
23	65	29	46
56	32	71	28
96	56	58	59
81	91	59	47
16	21	78	61
72	14	44	39
91	97	58	63
81	33	98	56
86	16	65	31
86	16	96	60
24	72	18	75
25	17	18	82
25	54	48	19
48	14	82	79
50	34	10	39
64	28	13	33
44	36	37	22
78	83	26	46
83	16	76	27
17	48	91	22
77	11	81	99
39	99	33	80
57	39	12	88
69	72	93	45
33	94	67	76
71	22	98	45
14	94	21	20
33	58	20	61
39	83	57	81
89	77	99	61
85	66	28	77
81	82	69	79
48	63	26	11
35	29	89	47
68	31	27	36
35	29	98	87
39	38	75	18
22	36	36	66
21	37	85	19
45	31	29	29
97	67	66	13
21	78	59	50
38	12	77	99
64	32	86	30
53	52	82	80
20	48	23	74
47	70	44	97
76	56	24	86
48	36	40	87
51	37	71	82
27	65	11	51
66	92	19	11
99	30	65	15
51	68	70	86
16	61	24	79
26	84	11	64
71	12	21	98
39	98	60	25
13	69	53	47
18	18	48	80
56	26	30	19
62	72	30	67
11	82	10	78
81	83	32	59
31	11	69	70
58	83	87	36
73	94	93	36
65	43	48	56
87	15	96	68
56	95	68	11
11	29	50	47
21	73	80	55
44	91	76	54
17	94	12	66
58	71	93	37
47	71	13	59
55	68	55	44
88	65	33	98
74	67	24	26
16	56	31	38
13	91	77	62
45	20	94	50
71	99	81	76
69	62	86	53
91	34	65	44
63	13	47	65
37	61	26	55
68	17	53	67
39	17	35	19
43	94	78	63
57	56	78	50
23	89	88	48
40	97	98	53
68	63	82	70
79	21	33	98
22	19	32	55
93	66	82	29
83	99	27	29
48	95	52	72
50	96	67	94
25	86	70	78
43	71	19	13
99	90	82	13
69	65	96	59
23	87	31	73
41	60	48	17
90	93	16	29
60	40	50	96
77	98	62	26
14	44	35	80
17	45	52	63
76	68	54	51
64	66	16	47
88	18	71	49
90	27	37	93
28	98	76	92
87	37	52	91
17	49	92	71
58	46	83	56
37	80	34	54
25	45	24	47
75	99	62	64
27	56	57	50
36	39	74	97
10	10	56	11
86	52	67	97
75	29	97	88
83	48	32	16
52	91	95	97
40	83	94	95
57	15	87	33
44	83	89	57
72	79	92	25
29	59	60	22
63	32	79	68
55	64	29	56
26	91	37	52
16	77	59	63
95	26	77	86
80	44	85	43
54	17	72	87
64	53	46	93
94	38	36	89
22	32	38	63
23	43	82	25
40	97	78	99
72	92	51	33
85	28	30	55
59	98	49	46
57	30	88	34
40	75	84	96
35	99	73	40
15	65	12	45
69	18	16	52
39	82	25	96
62	31	64	53
86	69	28	35
78	83	28	38
72	65	49	55
28	48	36	87
72	91	30	66
75	38	89	42
45	92	21	31
96	41	33	82
52	73	45	21
95	57	98	13
39	32	65	62
31	39	67	29
51	93	71	43
60	62	73	95
42	33	23	90
48	62	99	57
60	18	71	72
96	34	99	60
43	65	30	65
72	45	70	11
85	51	87	28
81	47	66	84
22	50	57	60
89	51	50	42
54	93	85	82
16	51	11	86
21	39	97	80
73	17	28	40
18	58	99	83
75	11	16	19
24	24	39	56
48	11	90	62
77	17	40	54
59	84	94	42
17	47	28	92
86	91	96	43
25	77	26	62
87	33	90	91
60	41	51	18
76	97	42	28
86	10	21	92
26	19	33	45
89	89	90	88
17	16	38	55
37	23	14	66
32	91	88	40
21	45	39	48
13	85	79	40
59	29	36	52
39	82	75	24
96	67	43	33
60	82	53	68
34	79	92	60
90	21	70	40
54	23	46	42
21	70	86	34
71	57	39	58
30	35	91	66
64	92	95	54
85	66	50	81
49	30	55	80
45	47	64	17
11	38	13	86
74	68	59	23
60	72	59	87
81	12	43	18
35	34	56	87
39	22	92	97
36	10	98	83
51	12	89	74
17	35	70	14
54	70	14	82
93	24	15	68
32	30	10	77
56	60	57	65
39	65	31	31
22	75	32	55
16	40	24	48
51	86	83	86
48	21	25	53
16	73	27	45
79	33	57	43
57	16	57	92
62	97	85	73
85	14	80	53
53	30	99	29
76	91	81	19
80	67	59	69
89	26	79	49
23	53	27	16
41	85	13	76
63	19	62	51
44	97	85	15
81	82	25	14
67	40	58	75
19	65	27	60
74	11	46	97
98	30	96	25
73	16	83	40
38	39	50	23
97	44	15	40
70	74	42	25
67	52	77	19
65	71	24	26
25	44	34	80
78	74	68	32
56	22	97	44
70	57	10	63
68	48	92	41
42	56	79	74
19	92	23	62
97	86	66	76
40	73	96	88
33	29	76	85
59	48	38	77
92	63	81	31
50	92	79	49
34	24	88	44
15	44	64	30
55	56	37	64
14	39	60	71
77	63	47	79
36	65	96	70
99	96	55	40
73	63	63	33
35	48	39	48
69	90	78	20
52	22	82	44
41	39	64	99
82	10	25	81
28	92	54	42
96	41	92	85
29	55	83	56
39	84	62	51
14	68	23	56
83	24	28	35
82	44	11	90
21	21	50	22
59	77	28	99
12	46	65	12
26	62	90	62
79	35	37	72
65	74	37	11
19	79	66	72
48	32	64	73
76	38	18	75
53	76	74	10
96	34	33	96
92	65	79	59
31	81	31	32
64	89	27	43
69	11	83	91
66	26	22	49
87	88	16	23
26	60	40	59
48	32	92	86
95	59	52	67
34	94	95	75
81	25	80	75
68	96	94	74
92	13	17	66
55	37	60	69
94	39	50	15
85	11	81	85
22	38	18	56
60	77	50	99
71	52	65	98
86	26	23	30
69	10	63	55
88	57	75	78
64	30	80	77
49	40	42	86
10	12	87	70
79	84	86	65
20	96	79	37
97	50	44	30
36	26	24	49
72	96	44	73
85	84	44	36
46	25	72	49
40	74	39	43
88	16	93	34
83	76	10	74
94	76	64	70
42	19	97	85
37	59	11	84
46	25	50	66
96	52	61	18
84	23	28	75
59	22	30	17
56	80	91	72
34	68	67	44
88	65	41	79
10	52	58	27
59	14	42	19
50	73	40	18
38	89	72	14
50	13	78	16
10	79	95	97
22	85	55	45
87	79	99	95
76	12	29	48
51	55	93	55
98	85	49	33
55	57	28	32
51	24	47	87
55	15	31	97
57	87	73	73
30	33	65	30
88	48	86	37
84	80	95	74
53	92	10	90
90	87	97	95
48	31	98	67
27	33	65	75
84	83	38	62
51	43	15	72
50	40	89	72
17	24	94	45
15	42	66	41
18	13	88	99
42	46	28	74
43	14	57	65
86	72	66	58
63	33	91	52
27	55	13	62
55	21	39	46
49	58	90	43
91	43	84	85
12	12	64	91
89	83	65	13
66	24	94	94
79	13	83	13
88	65	31	82
95	86	31	45
65	30	59	22
92	70	64	60
94	46	54	46
90	32	97	76
74	71	26	15
71	95	52	11
24	93	50	37
61	80	57	57
45	79	37	42
69	63	96	68
31	16	77	67
67	26	38	92
43	69	60	37
60	38	47	13
73	43	49	16
71	70	83	53
26	48	58	68
37	28	70	54
66	37	55	28
66	24	83	11
83	49	85	77
20	14	97	15
18	34	64	53
13	91	50	20
31	63	56	79
14	23	98	73
55	15	12	51
53	73	55	82
44	22	98	68
95	56	81	77
68	49	10	30
69	83	89	57
90	72	26	35
94	45	73	59
28	13	52	18
13	88	41	79
45	67	34	78
11	28	44	57
40	90	63	40
26	28	40	36
36	87	67	44
43	97	26	30
90	23	42	22
56	49	13	96
82	49	93	35
83	96	42	89
48	62	17	65
81	20	65	93
57	75	92	72
95	64	47	48
61	53	75	23
20	73	38	59
22	34	55	75
84	45	92	46
30	53	27	58
53	70	22	99
67	57	36	16
60	41	34	20
41	87	31	99
35	85	38	48
76	16	70	46
46	20	62	54
53	39	51	11
61	90	44	84
53	68	87	85
86	63	47	75
60	38	33	59
87	29	44	54
53	51	95	10
46	26	41	12
27	61	65	76
35	11	90	72
49	90	16	60
61	43	17	87
14	59	23	61
23	72	70	41
68	81	39	12
29	10	31	48
13	31	29	49
46	43	15	52
29	95	29	68
34	61	10	60
99	21	56	31
62	17	73	71
20	10	71	65
14	17	83	59
40	36	74	85
49	48	58	32
83	92	58	75
68	30	25	55
99	19	80	29
54	22	92	82
30	23	29	30
82	67	83	91
92	54	99	49
11	94	70	89
37	17	32	28
47	74	83	39
88	67	41	91
96	43	23	69
28	65	92	81
70	31	92	32
12	21	54	73
65	80	52	42
77	19	91	94
50	95	21	28
39	95	65	50
88	34	61	80
27	28	55	64
56	39	66	10
44	33	66	98
45	34	13	74
19	35	40	20
57	90	89	81
29	73	35	55
12	26	77	53
38	67	73	11
87	80	85	63
98	99	80	98
30	23	32	53
92	43	48	30
43	28	35	65
92	29	91	81
99	59	79	41
23	10	48	10
73	51	82	49
90	42	71	41
60	29	94	19
40	25	75	79
20	79	53	83
72	50	26	93
34	30	84	21
99	61	58	56
73	69	16	12
98	57	90	34
69	61	13	29
17	32	90	78
96	48	24	10
91	40	17	99
65	18	45	81
87	94	31	50
20	29	86	50
10	91	91	76
13	59	69	89
95	33	73	52
43	28	84	41
71	79	76	98
13	83	20	85
68	94	48	52
23	51	90	71
67	14	48	46
52	66	22	39
17	26	47	18
46	39	94	77
30	17	95	32
75	76	63	74
43	19	71	49
70	15	49	26
81	13	53	57
81	54	55	86
48	40	94	64
70	53	33	29
10	65	87	39
51	47	14	38
62	79	14	15
39	63	88	63
30	47	19	21
41	88	43	78
26	37	34	66
66	73	51	37
18	82	94	41
52	66	54	66
35	92	22	94
75	75	55	19
66	82	22	62
33	52	71	93
54	39	59	97
68	64	60	29
24	26	80	75
31	73	10	99
55	65	20	79
22	68	30	51
23	68	21	82
27	78	67	16
38	91	37	63
67	14	67	49
90	79	58	81
75	71	59	40
55	23	94	33
48	29	60	18
92	51	20	59
81	63	20	21
74	66	34	18
98	42	13	79
99	85	80	84
53	10	69	52
93	74	68	47
31	56	44	59
14	63	86	51
77	23	43	63
28	18	61	37
90	40	69	48
18	55	80	75
35	73	92	30
15	33	25	54
45	71	59	77
43	41	56	62
16	61	24	69
14	98	47	12
65	64	88	61
25	77	56	37
70	30	53	47
14	96	64	89
19	72	37	44
49	95	72	94
73	71	21	58
28	76	90	72
88	78	19	75
82	85	62	91
13	86	35	91
69	56	86	20
88	67	99	96
32	12	56	34
20	54	28	99
51	59	47	92
98	45	43	93
77	59	46	85
35	93	98	29
13	55	40	68
59	51	88	60
18	90	78	88
47	50	63	93
88	59	31	87
66	30	34	84
48	25	55	55
34	51	81	27
50	65	44	92
47	98	54	63
32	76	94	38
50	59	27	66
58	49	99	74
64	94	93	30
19	55	60	70
72	89	48	32
17	42	43	36
51	22	38	74
82	22	72	43
54	51	39	40
79	39	89	73
72	66	14	48
64	16	12	41
78	58	82	34
79	20	21	10
37	54	41	89
73	98	66	98
37	87	98	12
30	66	19	46
24	67	84	87
71	23	56	62
19	81	15	95
57	38	29	85
39	34	72	77
10	72	93	29
54	32	78	41
50	64	70	82
56	47	98	84
51	46	99	50
58	53	85	57
47	32	24	63
25	46	68	63
34	84	38	84
91	17	60	84
89	35	40	45
68	39	26	12
27	43	38	96
48	60	60	36
37	27	34	25
61	60	21	35
50	57	26	70
28	30	17	28
17	29	74	99
29	58	20	53
40	13	40	65
14	61	57	51
87	91	87	80
29	60	96	68
98	34	86	87
49	61	96	19
20	92	40	40
17	39	13	88
85	38	54	62
74	95	20	59
32	68	16	71
94	60	17	95
27	88	39	70
92	77	54	43
47	25	31	32
94	57	31	73
30	41	90	59
69	72	14	57
77	28	31	70
33	53	48	53
95	27	98	19
27	77	57	74
62	60	13	37
71	51	82	64
24	14	74	71
69	24	98	50
36	68	28	59
97	63	12	92
15	78	20	31
20	97	13	90
73	46	63	13
61	39	33	29
42	67	88	24
89	34	98	41
24	37	58	46
43	75	30	56
84	76	15	64
52	44	50	78
44	80	64	55
77	80	35	39
65	19	52	44
76	95	14	84
65	97	61	61
15	34	64	40
25	99	41	82
45	70	85	94
83	18	57	97
80	39	50	73
67	97	86	63
22	96	77	32
35	86	86	47
99	67	48	39
87	55	86	79
49	66	89	93
15	77	84	17
67	30	26	13
53	92	85	53
91	92	28	49
96	95	71	28
28	55	22	93
40	40	58	71
77	41	63	42
97	81	85	26
57	36	31	10
86	24	11	24
18	37	35	58
65	87	82	84
15	31	69	21
28	87	43	26
90	78	30	76
15	10	97	55
79	26	25	99
81	11	23	95
65	92	42	99
88	45	21	89
58	56	11	37
38	47	47	32
15	87	21	60
86	38	21	30
13	57	40	53
93	88	26	84
52	39	69	54
83	85	31	86
62	50	15	78
27	69	67	22
72	90	68	36
88	87	10	80
77	61	56	11
98	91	52	25
34	54	88	79
26	18	27	93
26	50	36	90
72	30	68	35
47	11	91	87
55	43	94	38
81	48	48	61
40	31	46	68
66	34	46	98
44	17	12	21
96	36	24	44
72	98	79	55
65	93	25	27
29	21	45	66
17	46	23	45
47	18	92	11
69	24	47	95
58	84	99	15
92	18	83	18
58	73	78	76
43	50	49	12
14	83	90	39
28	22	41	83
60	73	33	70
68	60	90	19
98	84	15	75
74	67	45	57
86	77	22	18
89	26	85	18
62	68	82	22
29	74	47	28
59	76	86	94
57	30	41	31
75	78	41	75
20	44	29	16
81	18	84	14
62	10	78	43
82	57	82	15
48	71	42	18
36	16	99	58
70	52	12	72
41	59	66	43
88	81	37	92
38	29	83	10
78	89	12	61
10	51	79	29
87	23	78	41
62	52	73	92
23	83	54	19
67	55	84	25
91	91	15	10
81	81	77	26
17	60	10	69
91	78	56	92
82	38	69	84
19	92	61	20
58	67	93	52
51	18	35	40
30	38	84	29
90	55	82	70
28	10	25	69
55	75	94	35
85	63	24	26
40	46	58	20
61	70	59	54
96	97	15	57
60	80	97	56
93	38	14	13
68	38	77	33
97	69	10	39
43	20	61	62
43	64	35	13
34	78	53	43
12	60	76	46
94	67	64	53
95	52	29	50
77	79	95	57
42	91	51	24
38	42	35	69
99	48	82	73
37	74	14	29
40	95	74	44
10	58	12	32
71	27	66	73
88	94	43	14
14	54	57	31
46	22	33	57
43	22	49	31
77	69	94	19
55	27	50	61
35	31	81	66
35	19	30	79
63	77	79	60
80	73	17	82
13	66	82	19
72	48	40	42
66	66	39	52
22	67	73	71
64	19	45	77
98	81	63	72
10	60	31	57
73	28	13	96
48	50	43	27
64	71	96	59
39	12	58	77
76	50	21	93
51	37	73	97
45	89	36	78
19	90	61	11
61	20	24	36
91	72	80	86
19	11	88	36
44	30	70	23
33	37	25	84
49	50	45	79
85	43	72	91
57	28	88	95
20	65	96	33
43	83	77	42
76	29	18	32
74	31	19	78
26	81	46	24
38	86	84	40
32	88	91	92
84	80	24	25
83	30	63	64
79	87	61	58
76	60	62	70
98	55	70	99
39	45	24	16
65	20	96	45
62	74	16	81
22	92	20	31
12	66	14	78
64	23	78	55
53	96	91	66
58	66	88	65
77	17	97	68
38	76	99	37
33	28	27	42
42	92	37	57
54	90	14	96
96	42	20	63
90	62	78	68
56	70	88	50
12	47	64	48
49	75	55	37
76	59	48	56
84	39	78	84
46	67	63	72
86	71	78	63
92	69	50	74
49	93	23	46
94	49	36	16
27	10	17	91
45	33	78	64
45	68	77	95
96	49	63	40
58	80	63	45
37	38	47	54
35	44	46	69
89	58	40	38
30	69	84	23
59	78	25	31
56	96	86	70
31	18	41	19
10	49	97	55
52	66	20	62
87	64	85	28
29	57	98	39
41	26	65	72
47	81	96	82
98	59	84	84
34	98	95	99
68	64	73	42
53	53	78	94
11	52	82	47
86	13	35	40
99	96	54	80
66	16	73	19
26	95	13	15
37	20	31	95
59	43	76	95
31	38	72	94
32	95	39	88
78	54	18	62
30	58	69	39
68	85	71	98
74	54	52	38
56	81	63	20
70	23	91	54
71	29	50	86
95	76	66	51
85	61	71	36
74	23	62	44
55	70	32	69
11	41	82	61
36	97	49	43
71	59	23	27
56	42	17	94
63	99	54	79
79	56	15	97
87	32	46	41
16	81	46	74
51	63	30	97
73	48	17	89
28	73	14	60
89	32	25	89
58	87	43	72
89	23	26	62
57	52	29	27
24	97	82	29
60	13	60	10
73	16	91	58
66	16	62	72
50	92	79	27
64	95	15	12
78	44	95	67
21	51	63	49
52	41	34	92
21	79	84	25
11	92	55	25
58	14	29	84
77	84	30	58
30	82	80	11
63	29	82	11
64	82	75	21
88	24	26	69
58	18	87	88
52	16	53	89
74	78	74	33
89	33	63	23
25	48	26	52
43	45	35	20
13	39	53	87
40	91	86	84
82	18	38	39
87	82	24	90
27	95	34	62
15	99	77	61
11	96	18	27
47	99	76	53
62	48	38	94
96	78	96	35
79	94	94	84
86	12	52	83
75	35	66	42
99	94	68	35
75	60	92	83
44	19	40	78
12	41	77	24
91	81	52	51
70	57	36	87
91	95	36	36
68	85	26	80
91	62	25	47
63	59	30	77
28	30	85	29
26	92	15	21
52	65	25	52
64	29	35	99
12	85	44	90
58	20	99	23
43	69	85	77
11	18	39	90
16	60	12	83
46	24	12	80
25	55	14	96
18	39	10	16
44	64	16	71
17	44	79	16
11	17	11	69
42	81	39	29
12	92	73	65
99	57	30	16
64	85	86	31
98	83	37	93
79	45	69	28
81	11	43	25
94	67	46	96
32	60	77	98
87	35	87	15
93	85	12	84
41	27	81	95
58	52	32	37
59	35	19	42
83	45	28	93
66	15	34	30
72	88	41	59
98	99	72	50
40	20	57	54
28	58	45	48
85	85	65	38
82	39	73	59
72	78	25	15
13	36	10	20
51	74	41	70
70	45	97	65
33	89	36	77
40	77	46	84
19	37	11	51
47	55	37	28
98	60	94	69
12	56	62	38
41	24	63	71
44	17	33	30
59	84	66	97
84	86	58	64
81	20	28	45
