71	54	68	53	65	86
27	43	66	4	46	69
11	56	69	78	17	47
26	88	19	78	37	15
20	26	67	12	80	90
98	62	16	51	44	24
94	99	60	27	83	69
96	44	46	64	92	57
56	55	87	64	40	30
72	57	57	7	72	96
86	23	51	88	33	15
22	89	36	89	17	50
25	34	41	45	30	5
21	56	82	58	85	27
45	87	10	37	99	81
33	37	26	83	23	51
86	58	46	69	91	78
27	2	66	71	25	38
44	16	4	92	33	94
22	32	81	99	12	69
89	4	28	77	18	71
31	83	58	22	86	25
13	52	35	89	11	41
16	92	23	58	93	46
51	30	13	24	92	5
22	68	54	94	17	5
49	75	49	85	5	39
58	20	6	34	85	65
18	99	80	71	16	19
20	84	14	42	94	63
4	32	10	25	7	54
2	54	31	48	41	57
5	18	88	88	87	86
37	22	97	20	43	23
38	55	11	24	53	49
78	30	14	85	32	24
14	88	2	2	44	39
47	63	71	76	93	54
8	46	82	44	63	80
58	76	70	76	53	85
32	9	37	57	78	33
9	50	72	57	67	4
51	36	37	50	25	68
76	68	56	98	83	36
31	80	55	57	70	74
10	63	46	62	87	14
35	30	66	85	47	92
52	66	25	54	14	71
86	38	5	25	54	18
31	25	67	72	24	65
35	15	39	68	42	87
69	58	32	46	16	38
41	74	32	16	26	87
91	83	63	87	73	82
76	68	93	83	8	34
1	7	46	10	82	51
94	67	55	3	57	26
83	44	17	42	80	99
57	8	84	56	45	59
46	12	51	92	77	96
44	14	5	5	37	67
7	87	76	16	71	24
68	24	87	72	54	8
48	47	77	99	96	68
19	81	98	33	24	76
8	72	3	70	42	85
55	24	28	36	71	26
27	76	19	58	87	80
35	65	51	55	27	71
60	90	2	36	25	65
8	36	16	30	32	2
87	87	12	31	47	9
70	37	67	84	51	62
76	19	52	11	91	21
45	94	78	60	54	26
65	99	4	66	73	99
27	26	97	89	85	10
15	16	58	34	26	59
9	64	91	96	95	68
88	6	94	50	49	60
63	66	97	54	72	96
1	48	67	32	3	39
35	2	65	77	70	61
77	75	61	96	57	60
2	81	91	54	46	11
52	12	29	75	47	84
16	68	63	70	5	50
3	74	42	69	26	43
20	23	38	49	65	50
83	3	73	27	30	54
94	52	86	1	43	83
44	2	27	82	30	42
43	34	56	68	68	52
53	41	60	52	14	13
70	34	40	84	23	42
79	77	32	89	79	43
96	68	28	59	89	38
43	19	65	4	48	99
58	77	41	35	4	3
75	67	41	29	87	2
7	90	32	50	19	48
93	35	77	69	92	93
77	99	10	7	32	28
65	87	62	26	85	69
74	79	7	46	8	7
34	79	30	72	24	52
51	97	61	99	37	38
39	28	36	35	34	22
92	73	70	82	12	20
50	43	80	88	29	5
18	39	7	89	12	27
13	93	21	5	41	93
33	56	97	10	69	85
76	10	5	29	92	21
88	4	64	10	42	49
21	18	43	50	35	97
40	64	39	40	45	72
2	95	4	29	59	92
79	70	22	79	57	53
13	60	94	87	14	85
70	95	11	44	57	31
48	46	29	13	16	99
63	31	87	73	77	53
24	56	23	4	51	36
70	60	73	26	25	99
86	66	10	54	14	99
72	34	58	65	87	94
32	38	43	10	13	69
55	97	56	61	6	95
17	48	64	13	30	25
88	2	75	12	95	77
99	19	16	73	72	59
49	78	82	60	53	14
99	55	44	52	37	90
29	13	76	51	11	72
37	8	42	54	36	7
1	31	79	14	56	24
12	16	43	8	56	11
9	64	54	47	57	79
57	10	51	40	43	79
51	13	96	78	3	90
67	86	87	94	36	45
61	36	73	49	26	56
51	25	57	45	29	57
68	13	43	77	86	63
32	82	53	2	89	28
52	88	31	51	85	88
6	21	90	61	10	21
37	24	26	32	56	2
48	98	44	21	15	52
40	43	68	73	99	68
52	1	35	57	28	79
77	90	17	79	53	61
41	23	25	31	5	85
76	71	36	88	58	39
82	10	31	39	4	90
59	68	57	34	22	55
95	59	77	29	16	99
45	5	22	10	29	25
74	97	22	78	49	63
90	59	25	21	10	20
98	53	19	76	91	51
77	22	43	42	30	19
2	50	15	10	72	96
21	37	63	79	72	19
13	63	45	58	48	43
47	55	88	22	69	76
63	28	11	83	57	68
81	55	16	4	94	62
82	15	86	85	82	98
25	94	8	36	28	8
66	9	67	85	9	16
34	9	44	45	44	16
40	55	48	16	45	50
85	87	79	5	31	2
87	72	83	74	48	63
74	69	48	86	63	80
83	50	14	37	57	16
94	37	41	16	49	38
98	31	80	87	69	58
33	38	90	15	37	97
53	60	82	25	84	35
41	6	32	76	20	8
28	48	89	54	77	48
34	89	31	56	23	94
59	55	98	1	35	46
62	31	97	46	8	23
65	60	68	21	28	26
35	21	85	8	99	98
2	71	14	22	30	45
86	50	34	40	39	75
47	64	51	47	71	56
82	36	6	46	54	2
5	19	62	30	81	91
19	93	27	89	73	44
42	70	63	73	89	87
80	36	43	34	32	48
14	53	25	53	71	6
96	40	71	8	25	90
15	66	73	60	15	49
20	3	64	24	41	31
31	94	30	3	48	5
16	67	7	56	57	66
61	75	69	4	74	6
90	87	26	32	69	77
55	33	13	58	72	99
72	68	69	63	99	8
88	27	12	56	76	68
81	34	34	25	16	49
31	28	75	14	32	93
50	25	36	98	44	63
49	21	69	76	33	55
54	61	80	93	30	26
35	55	90	53	1	86
62	46	47	56	19	93
23	86	93	6	24	55
53	84	55	46	11	30
73	86	1	93	2	49
1	86	48	44	3	55
94	65	81	4	34	91
35	44	34	84	67	92
70	12	87	83	69	18
24	59	2	34	98	6
13	97	84	24	63	42
49	9	1	90	88	10
89	3	59	30	49	77
51	12	67	93	84	7
83	29	62	88	8	47
7	7	78	7	22	12
20	57	51	46	49	48
4	94	77	7	51	83
43	68	80	46	31	56
40	63	50	84	68	44
32	96	2	22	83	95
30	22	44	90	82	52
76	35	8	86	22	89
9	31	3	98	45	41
97	17	16	25	79	35
63	10	21	23	81	28
93	27	35	34	67	34
85	28	84	19	42	57
24	65	28	74	74	30
12	86	67	44	1	6
63	43	21	18	41	90
26	66	71	91	67	7
75	37	51	59	69	11
63	70	59	12	24	14
13	15	91	79	1	9
67	15	27	72	5	37
83	7	42	63	28	19
42	84	16	98	88	83
62	58	65	33	45	92
65	84	51	81	81	58
58	3	94	1	12	46
60	17	38	19	93	22
75	31	2	72	32	26
54	87	38	41	39	32
37	98	53	46	2	79
4	70	94	16	80	37
77	80	34	28	28	98
28	34	41	92	78	54
38	4	27	13	38	97
65	56	92	39	25	24
97	30	33	12	34	82
4	70	32	59	69	1
19	63	67	31	70	9
59	63	27	37	61	47
10	31	7	41	92	22
1	22	55	25	42	93
33	2	86	40	55	75
2	1	88	3	72	3
36	22	38	44	53	9
39	5	54	17	29	24
64	77	54	71	82	26
48	52	88	5	58	78
99	75	8	42	87	18
96	52	28	84	51	46
58	65	56	37	79	1
18	66	34	8	48	75
46	80	53	38	83	19
75	27	17	79	62	40
97	15	3	78	93	85
35	4	3	93	62	42
59	50	1	52	97	68
17	84	85	31	81	67
68	2	75	99	9	80
24	4	32	19	16	63
44	35	67	42	38	53
42	71	92	22	71	91
77	22	25	94	87	3
46	37	89	44	84	28
34	4	48	16	57	73
46	14	76	68	28	76
94	73	7	46	63	61
10	17	83	24	75	88
11	20	1	68	61	28
25	85	82	57	35	16
15	53	83	78	48	22
95	4	57	22	37	62
40	34	18	85	98	95
8	30	54	99	96	56
34	56	37	8	12	3
29	6	72	69	5	84
63	30	63	93	98	17
93	83	69	6	58	84
28	83	48	52	88	3
2	91	68	81	65	56
14	98	41	59	66	17
24	10	88	88	52	81
61	27	86	29	37	42
45	41	16	18	58	62
32	69	45	2	82	89
35	42	73	52	83	36
16	51	27	50	95	3
32	82	27	32	50	5
29	39	54	66	72	72
68	70	6	52	59	31
32	66	63	32	8	16
97	40	98	60	32	36
52	16	69	46	91	53
37	23	67	52	74	77
23	37	93	98	47	45
70	31	82	94	8	54
66	80	56	80	41	54
66	36	74	81	24	94
29	31	16	18	81	41
44	99	95	35	91	77
30	80	51	74	40	23
61	37	71	27	68	50
89	26	18	89	63	49
21	50	78	92	33	10
91	71	33	26	57	62
83	19	20	16	48	56
27	55	68	36	33	28
32	46	91	16	35	86
43	37	57	30	93	96
58	41	93	14	57	73
76	29	98	72	92	1
60	95	11	33	32	54
79	57	56	93	26	26
1	18	28	91	29	63
47	96	32	82	64	74
19	62	29	23	48	57
46	46	75	46	24	24
3	98	91	46	44	23
19	43	19	34	80	89
48	28	4	73	92	76
34	72	77	33	24	57
42	27	97	63	27	72
27	7	31	60	32	54
26	92	65	55	25	58
3	59	14	37	17	3
21	88	68	68	68	37
12	5	57	94	20	53
12	85	85	90	89	30
47	35	88	66	81	3
65	12	86	21	75	15
86	59	55	7	46	53
66	60	73	5	60	39
89	14	3	75	99	27
79	11	31	57	58	81
81	19	55	45	79	87
87	44	21	70	78	24
85	52	58	70	42	58
92	43	85	87	99	16
57	94	97	13	26	66
94	10	6	10	12	32
40	63	8	97	77	90
76	43	40	48	48	14
65	17	87	59	4	3
27	24	22	55	4	71
52	10	32	31	42	24
17	75	55	81	4	29
70	40	47	96	52	62
35	44	28	92	82	95
38	3	36	19	91	82
88	31	68	85	85	11
92	21	21	80	78	40
87	70	13	71	70	18
47	71	19	10	88	46
49	9	83	27	67	74
56	95	38	62	36	10
76	34	60	3	79	44
83	30	95	21	96	77
41	87	40	75	10	58
28	97	91	60	89	92
73	22	15	30	3	95
47	18	2	53	44	79
65	3	24	99	1	82
52	57	32	15	79	49
68	36	56	4	37	23
76	53	44	38	15	31
53	88	30	6	92	3
95	80	52	99	83	92
99	56	64	84	13	10
43	72	88	60	68	86
66	22	98	57	14	19
59	36	41	25	60	5
78	26	45	34	32	10
53	92	58	9	68	6
28	67	9	51	60	35
35	27	69	77	58	24
94	94	44	19	41	69
4	59	14	92	27	97
97	31	19	74	24	90
99	3	19	71	41	39
14	17	64	8	72	95
34	95	91	23	97	87
21	90	61	47	37	2
29	95	55	66	22	59
31	27	1	7	51	92
91	40	51	27	60	48
28	64	89	59	64	28
56	39	73	93	91	77
36	91	43	3	67	61
37	58	88	74	9	50
44	35	5	28	50	75
52	75	56	69	92	18
46	9	86	36	44	50
20	94	85	70	6	87
60	97	81	82	22	14
75	36	48	21	74	88
33	41	87	69	69	66
45	62	5	67	69	93
94	37	51	6	63	67
23	3	23	35	25	47
87	86	4	5	25	74
14	10	9	5	16	34
90	6	28	10	56	20
39	26	6	66	85	1
12	20	22	45	13	93
95	86	15	89	58	95
92	14	70	44	78	15
99	34	17	45	8	61
85	18	24	97	23	55
17	82	78	72	25	9
46	13	19	71	35	54
17	55	68	49	5	65
4	48	24	64	59	32
9	45	76	98	84	20
73	77	78	12	77	7
77	91	59	2	57	76
81	10	70	79	80	5
28	54	89	82	97	21
57	78	5	58	20	22
45	56	86	46	1	10
80	69	16	8	66	72
85	21	63	23	5	95
56	25	96	18	14	79
94	74	26	67	86	98
62	21	15	5	50	73
3	16	80	52	3	57
81	18	43	76	30	66
18	95	38	23	39	59
76	20	73	62	86	66
24	37	89	38	45	98
35	74	12	61	53	20
35	15	39	72	97	84
17	97	38	11	3	65
24	18	63	5	40	22
33	88	57	50	48	45
55	16	83	59	19	81
30	69	35	72	97	67
4	99	13	14	72	50
20	16	41	43	43	10
96	2	97	31	96	46
88	16	27	23	40	75
47	99	2	85	37	61
31	9	67	86	41	91
88	40	38	90	53	38
22	64	31	65	81	4
89	10	42	88	82	22
77	96	63	91	11	46
2	71	71	85	97	49
63	14	51	1	48	56
11	42	84	76	53	60
84	3	81	2	54	25
13	58	80	57	28	72
60	21	9	21	33	95
68	76	34	38	67	99
3	82	21	79	93	87
50	46	62	68	31	66
43	28	71	64	21	32
40	53	70	49	53	84
42	46	92	76	92	51
9	33	46	98	39	75
9	5	12	60	19	67
26	5	47	69	23	81
93	41	99	75	1	79
61	40	21	29	55	91
94	29	64	57	78	50
19	78	64	75	69	49
2	99	30	41	22	74
45	52	33	63	62	85
14	30	9	83	35	90
18	51	45	49	50	19
58	12	5	55	6	23
72	23	41	70	32	5
13	59	92	11	22	70
64	79	83	9	46	84
46	37	21	78	54	59
26	41	51	40	12	29
80	40	23	36	68	2
9	57	6	43	83	49
91	59	40	24	47	22
15	94	61	60	26	77
81	79	49	82	23	54
75	44	92	90	65	97
17	87	74	85	22	55
63	62	70	64	79	84
32	10	45	41	88	4
1	27	98	75	88	30
48	29	94	99	96	58
28	72	77	98	74	47
51	15	53	5	23	14
31	14	75	72	64	68
75	5	7	76	47	70
28	80	28	49	66	94
55	29	66	33	52	69
13	61	57	60	9	66
34	43	8	39	33	87
76	36	24	43	22	15
24	81	30	24	63	76
40	34	47	15	69	94
42	39	2	78	62	59
53	54	5	54	85	45
49	46	63	89	5	41
36	45	83	95	86	43
8	96	84	1	29	51
5	34	20	22	33	30
12	65	65	73	67	90
40	96	79	15	86	29
36	63	10	89	53	84
47	6	59	35	68	10
58	92	28	17	28	74
65	3	67	8	23	36
13	94	2	9	76	57
59	6	19	43	65	25
8	8	76	13	59	47
5	75	48	29	76	15
51	15	48	31	46	89
4	81	21	27	74	58
64	33	31	66	46	71
25	51	20	79	9	30
54	43	95	21	28	73
51	25	98	33	73	25
54	43	52	90	90	87
2	36	30	51	31	31
75	63	72	76	97	61
25	27	80	52	56	49
76	52	57	34	38	90
63	12	36	37	44	57
23	43	61	5	52	51
25	77	72	84	94	30
56	16	9	45	1	82
70	5	90	8	51	95
71	45	90	2	1	48
89	45	16	99	66	66
32	62	36	58	32	2
84	66	21	15	90	46
45	21	52	72	53	80
38	70	7	84	69	22
29	24	22	12	20	15
57	32	83	87	39	28
2	98	19	46	95	14
62	75	18	60	43	46
78	5	58	78	57	93
75	98	14	8	83	27
41	33	99	12	56	54
89	20	55	10	6	57
53	69	10	62	49	64
5	81	76	44	29	59
48	62	35	10	76	81
60	33	55	99	61	7
70	32	22	28	71	5
69	49	54	87	40	99
40	77	11	42	6	81
12	60	27	80	64	83
23	10	79	6	51	87
96	48	87	9	15	27
44	66	45	30	5	52
61	75	32	52	45	63
88	14	65	23	89	67
43	84	29	6	96	83
15	17	96	23	24	49
36	53	76	80	2	35
16	91	67	91	7	40
57	38	98	59	70	93
38	54	11	76	97	90
92	99	7	93	97	50
28	4	27	52	69	82
21	10	69	59	39	9
82	86	99	76	25	66
16	32	36	34	67	22
44	21	49	25	17	30
21	37	31	79	39	43
86	37	15	26	38	99
74	5	36	30	43	37
54	4	41	82	64	33
67	33	29	76	11	88
97	3	86	37	79	94
51	7	27	2	4	7
77	29	96	67	60	64
95	67	38	81	8	34
35	94	40	82	14	64
78	91	3	79	3	51
19	24	13	87	47	53
91	64	4	96	61	35
32	48	97	26	55	80
22	33	43	99	3	79
79	71	21	71	32	45
99	94	37	31	96	90
79	11	94	8	1	21
98	31	22	76	47	53
48	75	22	39	6	24
53	90	33	78	2	13
69	31	51	96	11	12
62	73	73	52	74	37
93	57	2	41	96	81
34	73	60	29	71	72
46	10	14	85	22	89
55	3	37	35	67	23
14	50	72	47	44	18
90	95	54	97	82	96
44	51	70	69	29	88
24	79	27	42	76	50
67	29	3	30	12	44
20	34	91	84	32	87
1	96	67	27	59	89
22	51	93	80	88	85
94	76	31	46	97	26
80	30	48	86	52	58
5	1	11	11	14	15
1	47	8	27	72	47
47	17	97	35	39	17
68	51	25	37	97	98
45	42	55	79	47	70
98	54	61	63	18	75
64	29	5	24	50	16
36	88	15	58	14	6
77	43	64	90	41	64
1	21	57	48	30	42
42	54	31	31	8	38
14	4	96	45	49	16
68	83	92	59	11	68
38	31	59	27	87	53
50	50	55	21	31	37
38	81	26	29	99	89
34	79	16	37	60	20
24	6	94	73	76	61
42	32	29	50	12	82
14	73	66	36	6	48
99	18	48	10	15	61
7	66	81	85	18	23
46	78	1	71	76	2
49	41	28	58	60	79
22	25	3	3	82	78
17	55	14	26	80	6
59	97	29	73	68	51
96	66	49	53	13	71
58	42	84	44	32	34
52	43	11	34	85	53
49	92	4	90	31	10
22	5	47	26	23	56
46	53	31	71	37	39
49	19	40	35	40	95
58	45	17	16	19	62
46	81	32	62	12	11
8	61	55	53	94	65
55	19	31	48	23	57
25	86	74	20	83	15
76	92	24	80	70	19
67	36	3	23	70	29
95	96	5	16	11	89
11	10	16	71	64	50
30	53	75	4	5	98
63	3	38	90	88	58
4	88	38	75	42	32
89	88	35	61	36	6
7	43	5	74	32	39
50	74	92	21	70	98
59	12	11	1	19	34
70	91	47	80	48	7
12	9	43	19	45	13
67	68	31	92	63	42
2	20	28	87	3	81
38	11	95	59	42	22
92	8	88	17	66	75
84	86	8	56	2	85
30	36	43	28	83	62
79	7	83	57	13	14
96	12	92	51	28	98
72	68	45	44	96	75
80	40	90	80	81	89
91	57	73	45	8	76
14	42	13	3	2	32
34	61	46	59	34	86
22	5	33	43	81	87
71	28	73	37	59	58
83	20	6	64	12	34
33	33	6	76	56	98
64	84	4	87	46	88
33	20	10	8	13	90
45	80	56	16	14	6
27	74	12	57	11	59
69	5	85	14	64	49
65	17	84	62	94	47
69	36	20	20	13	78
38	58	13	20	84	89
34	40	69	60	86	15
62	13	67	63	85	16
81	34	29	26	67	66
64	86	65	18	31	29
78	76	92	77	45	60
70	74	53	47	92	57
14	26	98	4	83	99
8	30	70	26	6	12
28	82	1	95	23	91
12	6	85	95	34	74
44	86	38	78	36	56
48	35	40	73	46	16
91	72	30	45	53	54
96	94	73	84	96	52
99	41	66	25	96	59
2	6	43	68	29	84
85	56	87	2	34	42
51	69	53	61	7	95
62	83	60	1	59	61
8	45	62	21	81	15
82	14	80	11	84	28
48	39	36	87	17	71
77	63	48	50	76	84
95	56	47	96	44	19
58	36	60	53	44	3
99	24	12	61	37	83
58	60	10	9	21	52
33	43	26	59	64	53
87	33	5	57	49	33
60	43	67	99	67	8
70	14	71	13	41	49
8	84	47	22	45	40
19	8	65	39	13	34
84	89	6	80	27	36
63	37	34	58	63	83
78	75	93	93	4	34
78	97	17	79	15	17
27	65	60	27	69	10
7	32	1	86	3	65
65	72	4	74	18	96
93	34	27	93	82	17
4	30	90	74	21	21
68	68	57	10	42	68
44	72	19	98	41	70
37	12	52	47	8	39
75	98	58	22	29	55
51	32	66	60	83	61
88	44	63	55	93	33
22	83	98	80	71	77
37	19	28	75	34	9
65	98	64	7	81	19
59	94	5	43	2	36
76	81	14	18	51	53
8	46	92	33	45	4
44	25	25	8	30	90
55	10	53	10	7	72
61	43	75	61	49	68
33	41	14	89	58	61
57	21	38	27	95	89
93	30	23	1	74	74
33	38	80	96	5	10
1	28	43	9	65	13
5	60	25	40	6	9
4	72	41	36	51	66
62	95	66	4	5	49
75	6	92	74	92	27
54	2	58	47	29	47
45	42	91	67	10	22
21	8	19	70	19	88
23	14	13	27	72	63
95	2	57	6	26	96
10	44	95	77	29	11
41	43	87	24	64	6
12	86	97	87	71	57
98	21	65	77	13	35
59	90	42	27	96	14
52	82	43	7	76	11
52	35	50	10	64	65
37	66	71	15	27	8
29	46	59	49	27	31
28	98	14	99	42	85
62	82	6	96	74	45
43	57	89	87	53	46
64	15	78	87	40	99
43	51	49	20	10	54
14	34	20	54	84	31
59	42	48	32	81	12
93	99	16	55	97	88
87	33	34	75	23	63
42	53	36	20	70	22
81	7	68	22	63	24
55	34	19	19	86	1
17	63	74	87	42	84
98	25	23	75	7	96
39	31	30	2	90	12
56	88	42	78	2	27
91	80	32	96	61	41
72	40	33	72	16	91
15	87	49	68	53	72
95	69	27	14	26	61
25	34	89	55	44	93
96	45	55	94	99	19
51	63	4	90	86	60
42	8	44	15	18	3
21	68	3	44	42	11
71	56	1	4	26	65
83	99	63	56	29	62
27	15	45	88	77	97
53	16	92	9	47	7
5	60	43	91	79	34
3	51	37	45	91	73
64	36	77	47	98	17
34	28	40	64	17	6
12	83	36	78	48	37
47	50	84	4	18	42
87	42	31	2	86	47
85	36	87	69	66	97
50	80	81	22	39	68
69	30	42	98	58	49
22	28	95	56	34	54
13	1	3	68	92	44
54	21	79	59	71	64
46	62	72	46	84	9
3	78	28	63	31	92
9	51	35	64	49	71
96	18	68	95	97	20
30	45	22	49	61	94
47	30	73	77	9	80
1	20	17	20	64	74
38	57	29	25	18	37
62	60	33	78	30	64
74	72	96	1	89	95
45	16	68	54	1	38
19	77	17	82	8	53
9	83	90	54	25	34
74	37	67	92	15	80
27	58	19	74	83	68
96	6	42	17	9	60
49	6	64	26	60	48
35	77	17	25	77	27
46	74	72	24	61	12
77	89	71	71	91	96
11	25	18	48	69	21
24	24	66	25	32	94
39	56	68	61	33	39
45	5	4	68	48	44
25	12	90	30	28	15
54	26	14	46	41	28
31	3	85	59	91	77
85	50	10	86	15	96
36	56	46	36	96	40
12	74	11	15	44	43
80	28	77	42	32	56
84	80	87	30	46	49
52	68	35	68	93	8
30	52	46	70	83	6
55	26	27	21	70	48
13	12	18	91	62	74
43	59	91	13	42	30
44	86	73	91	96	82
3	67	67	65	92	75
88	84	88	53	36	88
36	44	6	65	58	63
40	83	50	89	99	25
23	67	17	23	8	20
32	4	31	51	42	29
83	1	59	95	42	25
53	75	80	88	57	34
10	83	70	98	78	27
1	35	27	26	36	40
93	97	24	9	27	43
74	60	30	62	39	83
46	26	91	58	35	51
27	72	17	72	17	81
36	7	97	66	61	15
83	92	60	27	17	80
83	36	66	93	54	42
42	41	75	43	25	35
23	31	95	80	89	18
49	9	77	46	9	81
96	76	57	29	80	77
57	94	84	3	27	66
67	29	70	74	75	99
40	42	29	47	13	27
1	6	23	23	59	84
29	7	32	41	19	51
28	11	57	96	10	49
34	40	20	85	8	50
22	56	1	53	27	1
93	27	53	12	76	55
99	98	10	48	37	74
2	39	17	24	82	1
50	22	15	45	18	16
67	67	91	46	68	33
54	10	22	94	52	50
42	4	46	72	40	79
63	36	45	47	86	53
82	36	5	46	46	21
59	38	50	99	54	5
55	67	17	56	86	25
94	60	74	95	4	32
4	45	50	37	35	3
7	66	53	33	34	29
59	32	44	70	76	55
76	92	35	56	98	60
21	76	77	92	10	21
3	67	41	38	69	14
32	68	49	39	50	6
26	30	50	81	26	99
65	88	84	8	24	17
74	41	77	2	35	88
52	11	96	70	93	86
80	81	40	25	98	17
57	69	65	77	16	85
57	74	61	41	66	4
12	10	32	72	58	44
69	83	51	16	13	80
13	63	53	68	90	16
25	94	31	75	90	75
19	58	27	97	64	29
58	76	47	74	79	58
54	88	52	85	56	75
89	83	10	6	71	57
11	9	18	53	62	62
91	55	34	89	83	73
28	74	83	89	44	45
99	97	99	64	13	15
63	86	43	72	84	10
95	8	53	8	51	12
91	49	10	35	42	8
60	92	5	99	40	99
70	47	87	8	24	43
61	90	34	4	28	81
19	40	83	30	57	15
36	18	99	37	17	94
95	46	36	35	1	24
40	20	45	19	81	67
73	20	60	89	58	54
32	7	84	15	8	88
83	24	98	6	24	7
42	75	77	74	71	63
36	32	13	9	28	87
28	58	66	65	4	12
27	55	47	69	81	55
60	47	58	25	2	17
65	83	47	63	75	31
74	95	39	90	59	23
1	69	25	90	87	84
15	81	8	12	59	76
31	41	9	23	28	66
46	72	72	63	40	80
40	11	56	20	64	15
64	69	12	10	47	78
76	92	99	84	3	60
86	49	35	84	37	3
48	33	83	99	16	53
81	23	38	9	37	45
95	3	48	66	49	68
99	73	98	57	98	20
15	17	11	16	96	54
77	38	54	31	6	31
24	79	43	26	64	74
65	84	92	30	77	90
36	6	93	39	5	24
63	34	49	83	81	48
94	15	42	42	56	73
5	66	83	19	28	91
12	83	37	29	56	10
31	49	33	13	79	17
20	88	74	84	16	44
77	18	81	13	75	95
51	90	76	81	55	99
34	28	77	16	95	14
59	18	47	99	67	89
15	26	86	13	62	54
39	66	77	3	32	78
30	12	72	99	17	24
53	5	95	7	60	46
67	72	88	52	57	80
86	24	24	18	49	25
7	39	96	7	61	50
72	47	85	49	74	8
74	69	30	14	63	91
82	47	35	4	34	45
81	45	88	10	69	48
43	6	64	32	69	95
24	50	51	46	49	12
37	59	73	27	7	80
73	20	69	92	30	43
29	34	83	85	91	89
9	86	50	77	81	59
35	78	15	66	65	83
69	56	83	86	26	3
63	97	25	34	62	37
13	40	40	97	43	17
55	14	93	22	64	75
7	42	45	48	98	32
49	34	63	71	83	5
3	51	30	75	26	54
96	37	69	36	83	25
81	69	68	76	99	18
24	23	68	86	83	56
35	38	88	58	52	76
47	26	66	77	29	54
23	56	62	29	77	78
95	83	17	52	88	94
39	49	76	79	77	20
41	81	12	87	5	58
76	57	15	77	70	69
88	16	60	84	18	4
76	3	89	15	4	80
15	48	55	62	28	23
34	49	3	37	71	52
14	72	23	72	17	20
79	3	28	84	31	45
76	91	94	66	51	79
77	72	45	44	62	45
92	97	48	43	48	24
69	19	23	40	63	11
74	62	8	21	86	30
77	22	55	11	82	35
91	2	46	2	8	51
7	87	55	35	45	31
27	78	44	91	79	47
65	79	85	60	72	74
96	79	80	7	90	97
51	27	49	58	67	24
32	18	92	67	4	26
24	29	21	83	47	2
25	81	67	56	3	44
36	59	89	23	53	76
68	55	58	1	41	27
67	20	68	4	10	17
22	26	83	98	46	83
87	52	39	48	53	99
86	32	37	89	96	59
23	88	12	10	29	77
84	34	7	52	28	51
61	88	83	77	23	82
8	87	48	74	43	3
10	60	72	91	21	62
67	38	20	30	29	10
99	11	52	37	55	54
65	16	24	47	66	24
25	12	69	13	87	44
45	59	61	37	31	40
75	46	4	35	20	80
9	28	18	78	42	53
49	78	19	56	25	41
3	59	97	41	86	43
10	60	82	84	54	71
23	76	32	51	19	18
35	8	10	67	56	6
1	75	88	4	70	12
69	38	97	80	77	5
35	14	55	55	78	83
34	67	27	99	36	75
78	93	59	14	43	53
17	20	80	7	27	54
68	55	22	95	26	37
39	18	38	51	82	99
65	68	90	8	16	29
35	20	78	6	83	56
10	61	49	57	21	34
83	90	36	84	51	28
1	32	72	31	93	97
69	51	6	71	90	87
93	95	8	1	28	54
50	31	45	54	67	29
69	45	56	48	62	51
19	6	19	52	75	37
47	9	87	99	1	25
45	66	55	32	1	10
19	59	7	7	4	35
33	48	19	80	52	25
97	41	14	65	75	4
60	78	65	33	62	49
88	9	46	74	70	6
97	69	15	40	34	60
39	25	59	9	30	6
55	25	37	63	98	47
59	38	76	18	71	46
51	14	9	66	31	63
93	31	94	88	79	51
6	29	92	79	99	68
89	29	2	30	11	31
1	74	40	47	20	30
30	44	32	96	49	36
19	90	9	84	13	66
1	56	61	29	4	91
97	13	21	83	9	66
19	56	47	31	10	17
80	78	82	98	85	68
55	68	97	64	98	84
98	59	71	88	60	18
10	14	79	7	82	86
28	66	86	30	59	52
58	81	24	15	16	60
16	59	22	54	40	60
18	3	92	97	48	99
37	28	36	35	70	14
39	52	12	19	50	98
17	26	17	79	72	65
52	23	41	50	72	90
6	86	51	95	29	59
49	35	3	24	38	96
19	74	32	1	51	85
58	19	77	11	75	77
40	91	84	65	79	44
11	90	57	1	81	10
74	98	30	85	98	44
54	10	89	56	29	60
20	12	34	82	87	86
55	73	89	28	73	91
54	12	61	48	87	33
11	7	54	9	90	94
78	43	17	51	60	78
56	61	62	93	5	41
92	99	26	79	74	93
15	36	42	10	67	18
88	4	1	76	71	25
74	41	97	48	49	54
29	61	66	1	6	67
58	30	56	55	22	74
99	52	20	83	69	83
54	51	61	17	56	91
63	26	7	97	39	88
5	41	15	14	50	70
6	14	24	27	94	42
35	53	37	80	92	37
1	91	40	17	80	50
38	12	5	12	59	29
45	5	3	12	96	74
54	29	89	7	54	94
48	56	58	13	92	93
4	47	45	93	51	34
92	19	44	98	27	14
34	90	19	53	56	76
59	70	39	26	95	28
91	16	90	53	45	63
62	12	28	30	26	38
32	74	13	44	71	40
66	57	40	4	73	54
49	64	41	18	12	19
79	79	57	49	85	26
16	5	42	18	97	12
76	15	8	44	46	52
11	71	70	62	61	69
87	8	19	82	23	21
15	98	36	66	48	34
70	36	42	34	61	28
20	46	76	54	49	99
19	34	88	9	42	27
47	99	93	19	64	51
10	19	53	55	3	82
20	74	79	97	71	42
76	99	10	14	26	73
